user_ID,item_ID,rating
20932008877,P458209,4.0
20932008877,P481739,5.0
20932008877,P454313,4.0
20932008877,P411403,4.0
20932008877,P443350,5.0
20932008877,P505009,4.0
20932008877,P443840,5.0
20932008877,P500633,3.0
20932008877,P482325,4.0
20932008877,P442840,3.0
20932008877,P454799,5.0
20932008877,P423136,4.0
20932008877,P479841,4.0
20932008877,P468684,4.0
20932008877,P481732,4.0
20932008877,P479348,5.0
20932008877,P443359,4.0
20932008877,P482676,3.0
20932008877,P442839,4.0
20932008877,P472810,4.0
20932008877,P463036,5.0
20932008877,P453930,3.0
20932008877,P505346,4.0
20932008877,P476729,4.0
20932008877,P432049,5.0
20932008877,P470529,4.0
20932008877,P459141,4.0
20932008877,P503891,4.0
20932008877,P500857,5.0
20932008877,P443700,4.0
20932008877,P471025,4.0
20932008877,P474832,4.0
20932008877,P482074,4.0
20932008877,P232915,4.0
20932008877,P442836,4.0
20932008877,P431180,5.0
20932008877,P500744,4.0
20932008877,P379710,5.0
2101821361,P475951,5.0
2101821361,P482320,5.0
2101821361,P503879,5.0
2101821361,P503891,5.0
2101821361,P434336,5.0
2101821361,P450633,4.0
2101821361,P479339,5.0
2101821361,P400259,5.0
2101821361,P421235,4.0
2101821361,P500777,5.0
2101821361,P442840,5.0
2101821361,P504045,5.0
2101821361,P420652,5.0
2101821361,P458219,5.0
2101821361,P500993,5.0
2101821361,P503936,5.0
2101821361,P501760,5.0
2101821361,P467762,5.0
2101821361,P456218,5.0
2101821361,P394624,5.0
2101821361,P379710,5.0
2101821361,P409800,5.0
2101821361,P467976,4.0
2101821361,P270594,5.0
2101821361,P476730,4.0
2101821361,P505023,5.0
2101821361,P442839,5.0
2101821361,P479860,5.0
2101821361,P501254,5.0
2101821361,P418624,5.0
21039047445,P479841,5.0
21039047445,P457512,3.0
21039047445,P450633,5.0
21039047445,P419222,5.0
21039047445,P468684,5.0
21039047445,P481084,5.0
21039047445,P500777,5.0
21039047445,P465741,5.0
21039047445,P467762,5.0
21039047445,P467110,5.0
21039047445,P481989,5.0
21039047445,P479860,5.0
21039047445,P505346,5.0
21039047445,P421235,5.0
21039047445,P477157,5.0
21039047445,P479839,5.0
21039047445,P482551,5.0
21039047445,P469538,5.0
21039047445,P500993,5.0
21039047445,P503634,4.0
21039047445,P462666,5.0
21039047445,P443350,5.0
21039047445,P500633,5.0
21039047445,P468658,5.0
21039047445,P481739,5.0
21039047445,P503879,5.0
21039047445,P476729,5.0
21039047445,P448203,5.0
21039047445,P309308,5.0
21039047445,P476876,5.0
21039047445,P448202,5.0
21039047445,P501254,5.0
21039047445,P471101,3.0
21039047445,P442761,5.0
21039047445,P423142,5.0
21039047445,P270594,5.0
21039047445,P459300,4.0
21039047445,P458219,5.0
21039047445,P479645,5.0
21039047445,P474832,5.0
21039047445,P481831,5.0
21039047445,P476730,5.0
21062018744,P503814,5.0
21062018744,P440650,5.0
21062018744,P505020,5.0
21062018744,P501760,5.0
21062018744,P450917,5.0
21062018744,P473322,5.0
21062018744,P423136,5.0
21062018744,P505023,5.0
21062018744,P500777,5.0
21062018744,P443352,5.0
21062018744,P442840,5.0
21062018744,P475921,5.0
21062018744,P479860,5.0
21062018744,P481831,5.0
21062018744,P503936,5.0
21062018744,P503634,5.0
21062018744,P423688,5.0
21062018744,P421275,5.0
21062018744,P503052,5.0
21062018744,P270594,5.0
21062018744,P503668,5.0
21062018744,P503726,5.0
21062018744,P472469,5.0
21062018744,P443349,5.0
21062018744,P501254,5.0
21062018744,P505024,5.0
21062018744,P500633,5.0
2108864709,P438617,5.0
2108864709,P480461,5.0
2108864709,P473160,5.0
2108864709,P434336,5.0
2108864709,P438620,5.0
2108864709,P446934,5.0
2108864709,P500633,4.0
2108864709,P438619,5.0
2108864709,P474832,5.0
2108864709,P479841,5.0
2108864709,P481831,4.0
2108864709,P476414,5.0
2108864709,P418624,5.0
2108864709,P481989,5.0
2108864709,P442838,5.0
2108864709,P439058,4.0
2108864709,P423142,5.0
2108864709,P309308,5.0
2108864709,P461949,5.0
2108864709,P456218,5.0
2108864709,P463036,5.0
2108864709,P270594,5.0
2108864709,P444970,5.0
2108864709,P505023,4.0
2108864709,P433520,4.0
2108864709,P443359,3.0
2108864709,P442837,4.0
2108864709,P415771,5.0
2108864709,P438618,5.0
2108864709,P477157,5.0
2108864709,P455237,4.0
21102488927,P427415,4.0
21102488927,P461555,5.0
21102488927,P440307,5.0
21102488927,P421277,5.0
21102488927,P443352,5.0
21102488927,P427406,3.0
21102488927,P427410,1.0
21102488927,P429952,2.0
21102488927,P404795,1.0
21102488927,P409800,5.0
21102488927,P442840,1.0
21102488927,P442830,4.0
21102488927,P122900,2.0
21102488927,P415237,2.0
21102488927,P474938,2.0
21102488927,P420652,5.0
21102488927,P122762,5.0
21102488927,P423688,5.0
21102488927,P422905,3.0
21102488927,P218700,1.0
21102488927,P460515,5.0
21102488927,P442566,5.0
21102488927,P394639,5.0
21102488927,P462347,5.0
21102488927,P427421,1.0
21102488927,P432242,2.0
21102488927,P448203,1.0
21102488927,P444718,5.0
21123278631,P423142,5.0
21123278631,P466673,5.0
21123278631,P443349,5.0
21123278631,P500288,5.0
21123278631,P505054,5.0
21123278631,P423130,5.0
21123278631,P479860,5.0
21123278631,P503936,5.0
21123278631,P476414,5.0
21123278631,P442840,5.0
21123278631,P500633,5.0
21123278631,P443370,5.0
21123278631,P463353,5.0
21123278631,P479318,5.0
21123278631,P440650,5.0
21123278631,P463036,5.0
21123278631,P480461,5.0
21123278631,P411365,5.0
21123278631,P479327,5.0
21123278631,P482535,5.0
21123278631,P504125,5.0
21123278631,P503634,5.0
21123278631,P443352,5.0
21123278631,P442839,5.0
21123278631,P504045,4.0
21123278631,P434548,5.0
21123278631,P470529,5.0
21123278631,P471101,5.0
21123278631,P423688,5.0
21123278631,P462666,5.0
21123278631,P454084,5.0
21123278631,P270594,5.0
21123278631,P479645,5.0
21123278631,P501254,5.0
21123278631,P482540,4.0
21123278631,P500472,5.0
2118515570,P456218,5.0
2118515570,P470509,1.0
2118515570,P405599,3.0
2118515570,P474377,5.0
2118515570,P445951,1.0
2118515570,P421998,1.0
2118515570,P455927,5.0
2118515570,P440312,2.0
2118515570,P393718,5.0
2118515570,P454794,5.0
2118515570,P459141,5.0
2118515570,P375849,1.0
2118515570,P418218,5.0
2118515570,P458219,4.0
2118515570,P439928,1.0
2118515570,P471003,3.0
2118515570,P481169,5.0
2118515570,P434548,5.0
2118515570,P426183,1.0
2118515570,P418346,5.0
2118515570,P468658,5.0
2118515570,P449180,5.0
2118515570,P455926,5.0
2118515570,P420652,5.0
2118515570,P440075,5.0
2118515570,P442744,3.0
2118515570,P443563,1.0
2118515570,P419223,2.0
2118515570,P473160,5.0
2118515570,P467249,5.0
2118515570,P427421,2.0
2118515570,P379510,5.0
2118515570,P309308,5.0
2118515570,P453824,5.0
2118515570,P480301,5.0
2118515570,P463036,4.0
2118515570,P381020,5.0
2119352314,P464233,5.0
2119352314,P500744,5.0
2119352314,P447781,5.0
2119352314,P476730,5.0
2119352314,P447782,5.0
2119352314,P479645,5.0
2119352314,P481831,5.0
2119352314,P442838,5.0
2119352314,P421996,4.0
2119352314,P454935,5.0
2119352314,P433887,5.0
2119352314,P456398,5.0
2119352314,P442840,5.0
2119352314,P443359,5.0
2119352314,P442839,5.0
2119352314,P455236,5.0
2119352314,P505346,5.0
2119352314,P475124,5.0
2119352314,P469538,5.0
2119352314,P476414,5.0
2119352314,P476729,5.0
2119352314,P454084,5.0
2119352314,P503726,5.0
2119352314,P470227,5.0
2119352314,P309308,5.0
2119352314,P479125,5.0
2119352314,P466153,5.0
2119352314,P422510,4.0
2119352314,P479841,5.0
2119352314,P504125,5.0
2119352314,P443352,5.0
2119352314,P480461,5.0
2119352314,P454936,5.0
2119352314,P423688,5.0
2119352314,P454799,5.0
2119352314,P432049,5.0
2119352314,P9940,5.0
2120412760,P455364,5.0
2120412760,P448530,5.0
2120412760,P297516,5.0
2120412760,P434360,5.0
2120412760,P420652,4.0
2120412760,P278317,5.0
2120412760,P403818,1.0
2120412760,P442761,5.0
2120412760,P426836,1.0
2120412760,P406712,1.0
2120412760,P446938,4.0
2120412760,P427417,5.0
2120412760,P126301,5.0
2120412760,P453816,5.0
2120412760,P248404,4.0
2120412760,P443845,5.0
2120412760,P428416,3.0
2120412760,P297524,5.0
2120412760,P418346,5.0
21255429542,P446938,5.0
21255429542,P442566,5.0
21255429542,P418872,5.0
21255429542,P455611,5.0
21255429542,P439061,5.0
21255429542,P429515,5.0
21255429542,P422510,5.0
21255429542,P427406,5.0
21255429542,P420652,5.0
21255429542,P409800,5.0
21255429542,P415237,5.0
21255429542,P416816,4.0
21255429542,P427419,5.0
21255429542,P421243,5.0
21255429542,P421996,5.0
21255429542,P427421,5.0
21255429542,P427417,5.0
21255429542,P422002,5.0
21255429542,P42204,5.0
21255429542,P446641,5.0
21255429542,P404795,5.0
21255429542,P474060,5.0
21255429542,P416815,5.0
21255429542,P422000,5.0
21255429542,P422022,5.0
21255429542,P392246,5.0
21283809698,P462666,5.0
21283809698,P379707,5.0
21283809698,P482551,5.0
21283809698,P454084,5.0
21283809698,P481989,5.0
21283809698,P421277,5.0
21283809698,P458917,5.0
21283809698,P483076,5.0
21283809698,P501760,5.0
21283809698,P270594,5.0
21283809698,P479860,5.0
21283809698,P482676,5.0
21283809698,P500633,5.0
21283809698,P471025,5.0
21283809698,P442838,5.0
21283809698,P442839,5.0
21283809698,P458219,5.0
21283809698,P467762,5.0
21283809698,P500288,5.0
21283809698,P442840,5.0
21283809698,P483679,5.0
21283809698,P480613,5.0
21283809698,P503879,5.0
21283809698,P501254,5.0
21283809698,P474075,5.0
21283809698,P443370,5.0
21356567335,P504045,5.0
21356567335,P442838,5.0
21356567335,P483076,5.0
21356567335,P482676,5.0
21356567335,P500777,5.0
21356567335,P448802,5.0
21356567335,P475124,5.0
21356567335,P482540,5.0
21356567335,P469538,5.0
21356567335,P309308,5.0
21356567335,P476414,5.0
21356567335,P471025,5.0
21356567335,P424948,5.0
21356567335,P476729,5.0
21356567335,P482535,5.0
21356567335,P482551,5.0
21356567335,P270594,5.0
21356567335,P433887,5.0
21356567335,P500993,5.0
21356567335,P471237,5.0
21356567335,P442839,5.0
21356567335,P481366,5.0
21356567335,P471043,5.0
21356567335,P503814,5.0
2138255080,P500993,1.0
2138255080,P460701,4.0
2138255080,P450271,5.0
2138255080,P426340,5.0
2138255080,P414293,2.0
2138255080,P427418,5.0
2138255080,P415777,2.0
2138255080,P466164,5.0
2138255080,P460516,3.0
2138255080,P416341,3.0
2138255080,P473160,5.0
2138255080,P456418,2.0
2138255080,P415237,4.0
2138255080,P463036,5.0
2138255080,P422536,2.0
2138255080,P455237,3.0
2138255080,P420652,4.0
2138255080,P502656,3.0
2138255080,P309308,1.0
2138255080,P392235,2.0
2138255080,P7880,4.0
2138255080,P482325,1.0
2138255080,P448937,3.0
2138255080,P269122,5.0
2138255080,P382204,4.0
2138255080,P444980,2.0
2138255080,P417238,5.0
2138255080,P418624,2.0
2141824483,P479348,5.0
2141824483,P482535,5.0
2141824483,P443350,5.0
2141824483,P482676,5.0
2141824483,P479327,5.0
2141824483,P500472,5.0
2141824483,P479318,5.0
2141824483,P443352,5.0
2141824483,P423142,5.0
2141824483,P479841,4.0
2141824483,P455236,4.0
2141824483,P423148,5.0
2141824483,P469538,4.0
2141824483,P423688,5.0
2141824483,P479860,5.0
2141824483,P466123,5.0
2141824483,P270594,5.0
2141824483,P445832,5.0
2141824483,P442840,5.0
2141824483,P442839,5.0
2141824483,P471101,5.0
2141824483,P476729,4.0
2141824483,P471037,5.0
21531599871,P471025,5.0
21531599871,P481366,5.0
21531599871,P501760,5.0
21531599871,P476876,5.0
21531599871,P433443,5.0
21531599871,P479645,5.0
21531599871,P470529,5.0
21531599871,P418624,5.0
21531599871,P434548,5.0
21531599871,P475921,5.0
21531599871,P476414,5.0
21531599871,P479860,5.0
21531599871,P500633,5.0
21531599871,P438617,5.0
21531599871,P438619,5.0
21531599871,P503936,5.0
21531599871,P434336,5.0
21531599871,P462666,5.0
21531599871,P423148,5.0
21531599871,P400259,5.0
21531599871,P443350,5.0
21531599871,P471043,5.0
21531599871,P445832,5.0
21531599871,P472469,4.0
21531599871,P309308,5.0
21531599871,P442839,5.0
21531599871,P477157,5.0
21531599871,P400207,5.0
21531599871,P500472,5.0
21531599871,P463353,4.0
21531599871,P270594,5.0
21531599871,P481732,5.0
21531599871,P455236,5.0
21531599871,P442840,5.0
21531599871,P471101,4.0
21531599871,P442836,5.0
21531599871,P500744,5.0
2153793647,P394826,4.0
2153793647,P501254,4.0
2153793647,P505031,2.0
2153793647,P505020,2.0
2153793647,P505024,3.0
2153793647,P482323,4.0
2153793647,P467762,5.0
2153793647,P443350,5.0
2153793647,P476414,4.0
2153793647,P458219,5.0
2153793647,P466123,4.0
2153793647,P471043,4.0
2153793647,P442742,5.0
2153793647,P454313,5.0
2153793647,P469538,5.0
2153793647,P421277,4.0
2153793647,P481697,4.0
2153793647,P482535,5.0
2153793647,P424948,4.0
2153793647,P440650,2.0
2153793647,P442741,5.0
2153793647,P505009,3.0
2153793647,P309308,5.0
2153793647,P461949,5.0
2153793647,P475124,4.0
2153793647,P232915,5.0
2153793647,P423148,5.0
2153793647,P442743,4.0
2153793647,P270594,5.0
2153793647,P501288,5.0
2153793647,P471025,5.0
2153793647,P433520,4.0
2153793647,P471101,3.0
2153793647,P482676,5.0
2153793647,P500744,5.0
2158518461,P420699,5.0
2158518461,P400207,2.0
2158518461,P400203,1.0
2158518461,P426340,3.0
2158518461,P415777,5.0
2158518461,P440307,5.0
2158518461,P455934,5.0
2158518461,P479904,1.0
2158518461,P433887,2.0
2158518461,P420652,5.0
2158518461,P270594,2.0
2158518461,P392235,1.0
2158518461,P441101,1.0
2158518461,P432829,3.0
2158518461,P466123,1.0
2158518461,P443830,5.0
2158518461,P427421,4.0
2158518461,P411387,4.0
2158518461,P379710,5.0
2158518461,P441644,4.0
2158518461,P458209,5.0
2158518461,P455368,3.0
2158518461,P439058,5.0
21625159032,P411365,5.0
21625159032,P471025,3.0
21625159032,P461949,5.0
21625159032,P474832,5.0
21625159032,P503936,5.0
21625159032,P443700,5.0
21625159032,P481739,5.0
21625159032,P479841,5.0
21625159032,P503814,4.0
21625159032,P423148,5.0
21625159032,P309308,5.0
21625159032,P471237,5.0
21625159032,P440650,5.0
21625159032,P442838,4.0
21625159032,P476414,5.0
21625159032,P481831,3.0
21625159032,P421277,4.0
21625159032,P270594,5.0
21625159032,P433520,5.0
21625159032,P504045,4.0
21625159032,P500633,5.0
21625159032,P460624,5.0
21625159032,P423136,5.0
21625159032,P475124,5.0
21625159032,P501254,4.0
21625159032,P501760,5.0
21625159032,P503726,5.0
21625159032,P479327,5.0
21662658267,P475124,3.0
21662658267,P423136,5.0
21662658267,P455236,5.0
21662658267,P391802,5.0
21662658267,P416341,4.0
21662658267,P426501,4.0
21662658267,P438619,3.0
21662658267,P270594,5.0
21662658267,P423130,5.0
21662658267,P442838,5.0
21662658267,P482676,3.0
21662658267,P467602,4.0
21662658267,P443700,5.0
21662658267,P431180,5.0
21662658267,P476414,4.0
21662658267,P479327,5.0
21662658267,P442840,5.0
21662658267,P479645,5.0
21662658267,P479860,5.0
21662658267,P481830,1.0
21662658267,P468684,5.0
21662658267,P471226,5.0
21662658267,P482325,5.0
21678369705,P482676,5.0
21678369705,P442836,4.0
21678369705,P459299,5.0
21678369705,P470243,4.0
21678369705,P460624,5.0
21678369705,P504125,5.0
21678369705,P470529,5.0
21678369705,P438619,5.0
21678369705,P445832,5.0
21678369705,P479339,5.0
21678369705,P500777,5.0
21678369705,P479318,4.0
21678369705,P455236,5.0
21678369705,P481366,1.0
21678369705,P479841,5.0
21678369705,P379710,5.0
21678369705,P270594,5.0
21678369705,P468684,3.0
21678369705,P400259,5.0
21678369705,P459300,5.0
21678369705,P431180,4.0
21678369705,P482551,5.0
21678369705,P467110,3.0
21678369705,P466123,5.0
21678369705,P474075,5.0
21678369705,P442837,5.0
21678369705,P456213,5.0
21678369705,P423142,5.0
21678369705,P442839,5.0
21681037934,P442839,5.0
21681037934,P482535,5.0
21681037934,P474832,5.0
21681037934,P443700,5.0
21681037934,P476729,4.0
21681037934,P482321,3.0
21681037934,P475543,5.0
21681037934,P455236,5.0
21681037934,P470529,5.0
21681037934,P505346,4.0
21681037934,P423148,5.0
21681037934,P474822,5.0
21681037934,P309308,5.0
21681037934,P466123,5.0
21681037934,P471025,5.0
21681037934,P481830,5.0
21681037934,P500633,5.0
21681037934,P479841,5.0
21681037934,P270594,5.0
21681037934,P442840,5.0
21681037934,P453928,5.0
21681037934,P479860,5.0
21681037934,P442837,5.0
21681037934,P467110,4.0
21681037934,P467976,4.0
21681037934,P443350,5.0
21681037934,P471043,5.0
21681037934,P479318,5.0
21681037934,P503879,4.0
21684758896,P438617,5.0
21684758896,P472468,5.0
21684758896,P505054,3.0
21684758896,P505023,3.0
21684758896,P470529,5.0
21684758896,P446421,3.0
21684758896,P479348,5.0
21684758896,P438620,5.0
21684758896,P470041,1.0
21684758896,P443352,5.0
21684758896,P456218,5.0
21684758896,P482676,5.0
21684758896,P418346,5.0
21684758896,P411365,5.0
21684758896,P481831,5.0
21684758896,P457512,5.0
21684758896,P423688,5.0
21684758896,P411403,4.0
21684758896,P455237,5.0
21684758896,P466123,5.0
21684758896,P456414,5.0
21684758896,P481366,5.0
21684758896,P474832,5.0
21684758896,P501288,5.0
21714709642,P447778,5.0
21714709642,P470255,2.0
21714709642,P427415,5.0
21714709642,P448852,5.0
21714709642,P456398,1.0
21714709642,P466153,2.0
21714709642,P467249,5.0
21714709642,P482739,1.0
21714709642,P443842,5.0
21714709642,P442840,5.0
21714709642,P469502,1.0
21714709642,P456218,5.0
21714709642,P454313,5.0
21714709642,P479860,5.0
21714709642,P248407,5.0
21714709642,P455366,4.0
21714709642,P441101,4.0
21714709642,P433887,2.0
21714709642,P411540,2.0
21714709642,P481833,4.0
21714709642,P422022,1.0
21714709642,P471546,2.0
21714709642,P472472,4.0
21714709642,P482325,4.0
21714709642,P454380,2.0
21714709642,P479318,5.0
2172412246,P440650,5.0
2172412246,P500993,5.0
2172412246,P480461,5.0
2172412246,P482320,5.0
2172412246,P479348,4.0
2172412246,P467762,4.0
2172412246,P421276,5.0
2172412246,P472052,5.0
2172412246,P270594,5.0
2172412246,P483076,5.0
2172412246,P503936,5.0
2172412246,P500633,5.0
2172412246,P505031,5.0
2172412246,P232915,5.0
2172412246,P482074,5.0
2172412246,P458219,4.0
2172412246,P505054,5.0
2172412246,P501760,5.0
2172412246,P460624,5.0
2172412246,P500857,5.0
2172412246,P475951,5.0
2172412246,P443350,5.0
2172412246,P476414,5.0
2172412246,P481831,4.0
2172412246,P504125,5.0
2172412246,P505024,5.0
2172412246,P479318,5.0
2172412246,P500472,5.0
2172412246,P443352,5.0
2172412246,P503891,5.0
2172412246,P505023,5.0
2172412246,P482551,5.0
2172412246,P503668,5.0
2172412246,P445832,5.0
2172412246,P481732,5.0
2172412246,P423688,5.0
2172412246,P476729,5.0
2172412246,P421275,5.0
2172412246,P500288,5.0
2172412246,P479645,5.0
2172412246,P453930,5.0
2172412246,P504045,5.0
2177545683,P432829,3.0
2177545683,P268700,3.0
2177545683,P392235,5.0
2177545683,P503191,3.0
2177545683,P474377,3.0
2177545683,P418629,5.0
2177545683,P442836,3.0
2177545683,P426340,5.0
2177545683,P433887,4.0
2177545683,P309308,5.0
2177545683,P217513,3.0
2177545683,P406712,3.0
2177545683,P427421,3.0
2177545683,P481817,4.0
2177545683,P384537,3.0
2177545683,P399623,5.0
2177545683,P415771,3.0
2177545683,P446938,3.0
2177545683,P467602,5.0
2177545683,P416139,5.0
2177545683,P411365,3.0
2177545683,P7880,4.0
2177545683,P440650,3.0
2177545683,P248404,5.0
2177545683,P456566,1.0
2177545683,P393718,5.0
2177545683,P416562,3.0
2177545683,P218700,5.0
2177545683,P404338,5.0
2177545683,P248407,5.0
2177545683,P309306,3.0
2177545683,P454084,3.0
2177545683,P448937,5.0
2177545683,P472472,3.0
21790385454,P500288,4.0
21790385454,P471025,4.0
21790385454,P483076,4.0
21790385454,P481739,5.0
21790385454,P423148,4.0
21790385454,P443350,4.0
21790385454,P479348,4.0
21790385454,P500857,5.0
21790385454,P411365,4.0
21790385454,P270594,4.0
21790385454,P476414,5.0
21790385454,P479318,4.0
21790385454,P428250,5.0
21790385454,P442836,5.0
21790385454,P455236,3.0
21790385454,P482551,4.0
21790385454,P466123,2.0
21790385454,P500633,4.0
21790385454,P479645,4.0
21790385454,P418346,4.0
21790385454,P445832,4.0
21790385454,P466661,3.0
21790385454,P504125,4.0
21790385454,P501254,4.0
21790385454,P474075,4.0
21790385454,P442839,5.0
21803446923,P479645,5.0
21803446923,P455236,5.0
21803446923,P438619,5.0
21803446923,P505023,5.0
21803446923,P471046,5.0
21803446923,P500744,5.0
21803446923,P479318,5.0
21803446923,P418624,5.0
21803446923,P467038,5.0
21803446923,P440650,5.0
21803446923,P434336,5.0
21803446923,P504045,5.0
21803446923,P309308,5.0
21803446923,P400259,5.0
21803446923,P442838,5.0
21803446923,P505024,5.0
21803446923,P479327,5.0
21803446923,P500757,5.0
21803446923,P270594,5.0
21803446923,P456218,5.0
21803446923,P480461,5.0
21803446923,P500633,5.0
21803446923,P503668,5.0
21803446923,P469482,5.0
21803446923,P423130,5.0
21803446923,P500777,5.0
21803446923,P505009,5.0
21803446923,P501760,5.0
21803446923,P500857,5.0
21814236723,P482676,4.0
21814236723,P481169,5.0
21814236723,P479318,4.0
21814236723,P500288,5.0
21814236723,P501760,5.0
21814236723,P482551,4.0
21814236723,P424948,5.0
21814236723,P482535,5.0
21814236723,P480630,5.0
21814236723,P471025,3.0
21814236723,P479860,5.0
21814236723,P429952,5.0
21814236723,P421235,5.0
21814236723,P471101,5.0
21814236723,P477157,5.0
21814236723,P400259,5.0
21814236723,P463036,5.0
21814236723,P472469,5.0
21814236723,P500472,3.0
21814236723,P434548,3.0
21814236723,P404338,5.0
21814236723,P475543,4.0
21814236723,P503726,5.0
21814236723,P504045,4.0
21814236723,P443352,2.0
21814236723,P505031,2.0
21814236723,P501254,3.0
21814236723,P270594,5.0
21814236723,P418346,5.0
21814236723,P474832,5.0
21814236723,P423688,2.0
21814236723,P479348,5.0
21814236723,P453930,4.0
21814236723,P421275,5.0
21814236723,P442839,4.0
21814236723,P503879,4.0
21814236723,P475921,4.0
21814236723,P500744,5.0
21867847765,P483679,5.0
21867847765,P500777,5.0
21867847765,P479327,5.0
21867847765,P474832,5.0
21867847765,P500633,5.0
21867847765,P475124,5.0
21867847765,P454313,5.0
21867847765,P482074,5.0
21867847765,P466661,5.0
21867847765,P476414,5.0
21867847765,P461949,5.0
21867847765,P421277,5.0
21867847765,P469538,5.0
21867847765,P500472,5.0
21867847765,P481831,5.0
21867847765,P500744,5.0
21867847765,P471046,5.0
21867847765,P476415,5.0
21867847765,P505020,4.0
21867847765,P443352,5.0
21867847765,P477157,5.0
21867847765,P471237,5.0
21867847765,P458209,5.0
21867847765,P501288,5.0
21867847765,P423688,5.0
21867847765,P505024,5.0
21867847765,P505031,5.0
21867847765,P466123,5.0
21867847765,P505054,4.0
21867847765,P483138,5.0
21867847765,P400207,5.0
21867847765,P438618,5.0
21867847765,P505009,4.0
21867847765,P438620,5.0
21949125960,P472810,5.0
21949125960,P411365,5.0
21949125960,P438619,5.0
21949125960,P505054,5.0
21949125960,P476729,5.0
21949125960,P442837,5.0
21949125960,P479318,5.0
21949125960,P479841,5.0
21949125960,P481989,5.0
21949125960,P454313,5.0
21949125960,P423148,5.0
21949125960,P481697,5.0
21949125960,P443352,5.0
21949125960,P479860,5.0
21949125960,P479645,5.0
21949125960,P469538,5.0
21949125960,P442838,5.0
21949125960,P500633,5.0
21949125960,P500777,5.0
21949125960,P423688,5.0
21949125960,P471043,5.0
21949125960,P421235,5.0
21949125960,P503052,5.0
21949125960,P442840,5.0
21949125960,P394826,5.0
21949125960,P505031,5.0
21949125960,P432049,5.0
21949125960,P443350,5.0
21949125960,P481739,5.0
21949125960,P505346,5.0
2197926243,P472469,5.0
2197926243,P461949,5.0
2197926243,P482676,5.0
2197926243,P468684,5.0
2197926243,P479841,5.0
2197926243,P418624,5.0
2197926243,P500744,5.0
2197926243,P270594,5.0
2197926243,P481732,5.0
2197926243,P505031,5.0
2197926243,P503726,5.0
2197926243,P471046,5.0
2197926243,P438619,5.0
2197926243,P471237,4.0
2197926243,P503936,5.0
2197926243,P203616,5.0
2197926243,P479327,5.0
2197926243,P500993,5.0
2197926243,P500472,5.0
2197926243,P500288,5.0
2197926243,P438618,5.0
2197926243,P500857,5.0
2197926243,P474075,5.0
22003821407,P474822,5.0
22003821407,P469490,5.0
22003821407,P481162,5.0
22003821407,P466134,5.0
22003821407,P456392,5.0
22003821407,P468658,5.0
22003821407,P465741,5.0
22003821407,P479329,5.0
22003821407,P481164,5.0
22003821407,P309308,5.0
22003821407,P466123,5.0
22003821407,P471226,5.0
22003821407,P471237,5.0
22003821407,P475921,4.0
22003821407,P474937,5.0
22003821407,P468684,5.0
22003821407,P443352,5.0
22003821407,P423688,5.0
22003821407,P476876,5.0
22003821407,P421235,4.0
22003821407,P455237,4.0
22003821407,P480285,5.0
22003821407,P461165,5.0
22003821407,P458917,5.0
22003821407,P503879,5.0
22077513605,P434548,2.0
22077513605,P427406,4.0
22077513605,P432668,3.0
22077513605,P461555,5.0
22077513605,P421996,4.0
22077513605,P453225,4.0
22077513605,P504615,2.0
22077513605,P481817,2.0
22077513605,P471546,3.0
22077513605,P422510,4.0
22077513605,P421275,4.0
22077513605,P421432,3.0
22077513605,P420652,3.0
22077513605,P411387,4.0
22077513605,P266126,3.0
22077513605,P428819,4.0
22077513605,P441644,4.0
22077513605,P454794,4.0
22077513605,P7880,5.0
22077513605,P417238,3.0
22077513605,P428416,5.0
22077513605,P450271,3.0
22077513605,P430146,5.0
22077513605,P463371,5.0
22077513605,P411401,4.0
22077513605,P418218,4.0
22077513605,P432829,5.0
22077513605,P427536,2.0
22077513605,P446938,5.0
2212300192,P501288,4.0
2212300192,P455236,4.0
2212300192,P483076,5.0
2212300192,P442837,4.0
2212300192,P476729,5.0
2212300192,P469522,5.0
2212300192,P466134,4.0
2212300192,P455936,5.0
2212300192,P470529,4.0
2212300192,P505346,5.0
2212300192,P503936,4.0
2212300192,P474075,5.0
2212300192,P309308,5.0
2212300192,P466123,4.0
2212300192,P479348,4.0
2212300192,P469538,5.0
2212300192,P379707,4.0
2212300192,P476414,5.0
2212300192,P443350,4.0
2212300192,P232915,5.0
2212300192,P469482,4.0
2212300192,P442840,4.0
2212300192,P458917,4.0
2212300192,P479860,4.0
2212300192,P482323,4.0
2212300192,P442839,5.0
2212300192,P432049,4.0
2212300192,P423148,4.0
2212300192,P474832,4.0
2212300192,P471025,4.0
22131760179,P482074,4.0
22131760179,P470259,5.0
22131760179,P443845,5.0
22131760179,P466153,5.0
22131760179,P440307,5.0
22131760179,P461555,5.0
22131760179,P475543,3.0
22131760179,P248404,3.0
22131760179,P427420,5.0
22131760179,P460516,4.0
22131760179,P433887,2.0
22131760179,P484080,5.0
22131760179,P429952,4.0
22131760179,P455364,5.0
22131760179,P478030,5.0
22131760179,P480630,4.0
22131760179,P467110,4.0
22131760179,P456412,5.0
22131760179,P479125,5.0
22131760179,P477830,2.0
22131760179,P449180,4.0
22131760179,P460701,3.0
22133971706,P469482,1.0
22133971706,P505346,3.0
22133971706,P477157,5.0
22133971706,P471025,4.0
22133971706,P503936,5.0
22133971706,P468658,5.0
22133971706,P479348,5.0
